REF_AREA,country_name_wb,year,value,variable,indicator,label
AT,Austria,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2024,-0.659089573171372,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2023,-0.786244288594673,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2022,5.33096379400371,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2021,4.92309171717903,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2020,-6.31825509209936,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2019,1.75497619649288,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2018,2.48422114080024,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2017,2.27224992038207,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2016,2.11721964494312,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2015,1.30352331826198,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2014,0.755798850316665,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2013,-0.250726423318454,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2012,0.628246239479637,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2011,2.92746800169145,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2010,1.80898243043663,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2009,-3.58626472551299,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2024,1.07045413019414,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2023,1.71412195515242,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2022,3.9562379757933,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2021,6.25445686466593,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2020,-4.7929839083518,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2019,2.4428900448156,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2018,1.87796847383565,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2017,1.47446761556785,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2016,1.19350273007754,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2015,1.47416433731927,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2014,1.76554038149924,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2013,0.305494549070232,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2012,0.215803612089744,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2011,1.93115502411325,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2010,2.71031150254662,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
BE,Belgium,2009,-1.90644105515335,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2024,-0.495851897260366,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2023,-0.869647578573321,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2022,1.8092581243061,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2021,3.90999994204108,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2020,-4.13191443239947,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2019,0.977734697038784,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2018,1.13569604599849,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2017,2.797906720551,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2016,2.22222216259371,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2015,1.66300602334775,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2014,2.18018602168017,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2013,0.396995583779145,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2012,0.463512036709204,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2011,3.75796884489337,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2010,4.13463778522758,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
DE,Germany,2009,-5.54455451920674,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2024,3.45525405630191,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2023,2.46085796805582,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2022,6.37031712129601,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2021,6.68314420473001,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2020,-10.9400706350371,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2019,1.96117850841711,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2018,2.39541124478878,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2017,2.89604207865007,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2016,2.91515598595787,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2015,4.06086672473866,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2014,1.52048593647231,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2013,-1.42732224757626,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2012,-2.86511368637748,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2011,-0.639920636520344,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2010,0.0941223116369514,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
ES,Spain,2009,-3.76813306940053,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2024,0.416171964862073,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2023,-0.939093459613758,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2022,0.763041912763526,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2021,2.67634641498897,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2020,-2.49103605535707,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2019,1.34973845741737,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2018,1.19297759742292,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2017,3.30337003591039,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2016,2.57193414898754,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2015,0.466503766322674,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2014,-0.4780684247837,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2013,-0.979741024949618,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2012,-1.52284013040689,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2011,2.39039455396828,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2010,3.1682879121621,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FI,Finland,2009,-8.07603116552393,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2024,1.19046798275883,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2023,1.43921494437743,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2022,2.71676264185913,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2021,6.88233783360239,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2020,-7.44064589948231,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2019,2.02744646419237,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2018,1.64590872395887,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2017,2.08361485997399,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2016,0.860031075424033,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2015,1.06675474783462,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2014,0.997832947295251,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2013,0.781756446231,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2012,0.183835264973013,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2011,2.43757653729007,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2010,2.00032476039051,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
FR,France,2009,-2.82455153714783,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2024,2.0865743380603,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2023,2.13591131996631,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2022,5.52198580589408,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2021,8.65449786002131,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2020,-9.19623149726978,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2019,2.27718065334808,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2018,2.06467207892409,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2017,1.47312472702352,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2016,-0.0317947678412054,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2015,-0.228301892172851,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2014,0.792225060962835,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2013,-2.27211699888024,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2012,-8.33113421099992,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2011,-9.87677875300243,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2010,-5.6937412158003,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
GR,Greece,2009,-4.11927606715011,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2024,2.59946721553708,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2023,-2.53637409313261,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2022,7.51113888415304,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2021,16.2581881158197,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2020,7.15369505735335,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2019,4.97288003766816,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2018,7.68865937437435,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2017,10.1088576065965,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2016,1.22271661130947,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2015,24.6239856364006,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2014,9.38579335130922,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2013,2.1929375750029,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2012,-0.40502941658977,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2011,1.60886648916944,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2010,1.68297175486512,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IE,Ireland,2009,-5.09578277913846,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2024,0.692676948440536,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2023,0.975694840127005,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2022,4.82117669913565,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2021,8.93106210800055,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2020,-8.86822122185345,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2019,0.429162533780342,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2018,0.826646712344115,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2017,1.60369995294101,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2016,1.23622108511661,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2015,0.885667635240807,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2014,-0.00138761730454462,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2013,-1.81802510749792,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2012,-3.12523877282996,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2011,0.695463154440176,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2010,1.52910573247101,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
IT,Italy,2009,-5.30515401233991,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2024,1.08100584845663,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2023,-0.598096167209832,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2022,5.00723455159611,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2021,6.2768306708326,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2020,-3.86795333823223,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2019,2.30009157916757,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2018,2.2587403735731,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2017,2.78154619309936,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2016,2.42428572955482,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2015,2.12060523860846,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2014,1.61261001294011,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2013,-0.0302325600539604,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2012,-0.977876877747732,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2011,1.77334516269423,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2010,1.31932032302214,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
NL,Netherlands,2009,-3.66529049145096,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2024,2.13967177177636,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2023,3.09997909018263,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2022,6.98584137580278,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2021,5.55875672070374,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2020,-8.20463159324387,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2019,2.74568432648596,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2018,2.94628343449202,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2017,3.31472008175986,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2016,2.00414129666575,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2015,1.58979803702681,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2014,0.741391420706506,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2013,-0.984106574148328,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2012,-4.05090267621935,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2011,-1.71352745905065,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2010,1.73762453640036,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
PT,Portugal,2009,-3.12207827545093,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2025,,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2024,1.93867445549446,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2023,2.11263633214959,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2022,0.544591632137454,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2021,5.6558588065555,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2020,-2.58551241733207,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2019,2.27589910019393,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2018,4.06211981896483,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2017,2.87473327453695,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2016,1.94781841524558,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2015,5.17687909722133,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2014,2.70795151449488,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2013,0.703323545247201,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2012,1.56917104702706,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2011,2.56242473215553,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2010,6.79058159142423,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
SK,Slovak Republic,2009,-5.50533790972226,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,"GDP growth, annual %"
AT,Austria,2025,5.582,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2024,5.2,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2023,5.264,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2022,4.992,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2021,6.459,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2020,5.201,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2019,4.56,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2018,4.933,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2017,5.561,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2016,6.064,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2015,5.802,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2014,5.674,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2013,5.367,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2012,4.909,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2011,4.637,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2010,4.883,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
AT,Austria,2009,5.371,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2025,5.906,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2024,5.7,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2023,5.547,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2022,5.57,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2021,6.248,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2020,5.545,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2019,5.364,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2018,5.941,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2017,7.09,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2016,7.83,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2015,8.482,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2014,8.523,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
BE,Belgium,2013,8.425,unemployment_pct,SL.UEM.TOTL.ZS,"Unemployment rate, annual %"
